FIP,Year,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,BRFSS,GALLUP,GSS,PEW,HuntLic,GunsAmmo,BackChk,PewQChng,BS1,BS2,BS3
29,1997,Missouri,0.459,0.029,1,1,0.418032787,0.681972789,-9,0.500390088,-9,0.471352932,0.447474796,0.09939825,-9,0,12,5,0
29,1998,Missouri,0.474,0.036,1,1,0.38,0.669708029,-9,-9,0.462148327,-9,0.439360757,0.251508571,-9,0,12,6,0
29,1999,Missouri,0.426,0.036,1,1,0.352941176,0.670212766,-9,0.437983292,-9,-9,0.439256267,-0.286095124,0.044680692,0,12,7,0
29,2000,Missouri,0.461,0.026,1,1,0.398496241,0.673144876,-9,0.518997959,0.402189773,0.505803184,0.435808479,0.091083678,0.051576956,0,12,7.91,0.09
29,2001,Missouri,0.446,0.021,1,1,0.361538462,0.638655462,0.453618207,-9,-9,-9,0.439540655,0.179347787,0.074294674,0,12,8.73,0.27
29,2002,Missouri,0.477,0.02,1,1,0.4,0.652249135,0.492864627,-9,0.426030522,-9,0.445303579,0.236770833,0.157602381,0,12,9.45,0.55
29,2003,Missouri,0.433,0.032,1,1,0.391608392,0.662313433,-9,-9,-9,0.457308906,0.453776319,0.166872288,0.173775473,0,12,10.09,0.91
29,2004,Missouri,0.451,0.018,1,1,0.352941176,0.596085409,0.450483516,-9,0.481716097,0.485036148,0.442469997,0.209118531,0.176444313,0,12,10.64,1.36
29,2005,Missouri,0.417,0.044,1,1,0.347826087,0.643463497,-9,-9,-9,-9,0.450595286,0.262136094,0.163121561,0,12,11.09,1.91
29,2006,Missouri,0.445,0.035,1,1,0.319526627,0.619047619,-9,-9,0.449809748,-9,0.536032172,0.259278985,0.10379796,0,12,11.45,2.55
29,2007,Missouri,0.449,0.032,0,0,0.363636364,0.609642302,-9,-9,-9,0.469239032,0.531210435,0.328454315,0.30469712,0,12,11.73,3.27
29,2008,Missouri,0.487,0.035,0,0,0.319277108,0.600326264,-9,-9,0.489980671,-9,0.529093557,0.40492517,0.601703984,0,12,11.91,4.09
29,2009,Missouri,0.47,0.032,0,0,0.318435754,0.607929515,-9,-9,-9,0.50055386,0.527361168,0.472597484,0.752031107,0,12,12,5
29,2010,Missouri,0.463,0.028,0,0,0.300653595,0.630156472,-9,-9,0.437584387,0.468678916,0.524665784,0.72485331,0.649643034,0,12,12,6
29,2011,Missouri,0.434,0.032,0,0,0.346534653,0.606019152,-9,-9,-9,0.422682905,0.528290209,0.704019597,0.655549708,0,12,12,7
29,2012,Missouri,0.511,0.026,0,0,0.347150259,0.664355062,-9,0.575659633,0.448140146,0.536118096,0.532493597,0.759524312,0.738838805,0,12,12,8
29,2013,Missouri,0.486,0.032,0,0,0.366492147,0.631989597,-9,-9,-9,0.570839499,0.529760514,0.694553454,0.790391579,1,12,12,9
29,2014,Missouri,0.497,0.035,0,0,0.375,0.627906977,-9,-9,0.458155859,-9,0.53221971,0.686891329,0.865453037,1,12,12,10
29,2015,Missouri,0.488,0.032,0,0,0.314655172,0.648780488,-9,-9,-9,0.569786217,0.53795742,0.646483343,0.905709569,1,12,12,11
29,2016,Missouri,0.528,0.028,0,0,0.377777778,0.634994206,-9,-9,0.463926827,0.648585024,0.536197292,0.680884463,1.045620143,1,12,12,12
30,1980,Montana,0.782,0.036,0,0,0.565217391,0.769230769,-9,-9,0.729886358,-9,0.923785103,2.01717329,-9,0,0,0,0
30,1981,Montana,0.695,0.047,0,0,0.434782609,0.707964602,-9,-9,-9,-9,0.920507696,1.886568946,-9,0,1,0,0
30,1982,Montana,0.656,0.036,0,0,-9,0.737864078,-9,-9,0.530869206,-9,0.974616389,1.75982505,-9,0,2,0,0
30,1983,Montana,0.759,0.047,0,0,-9,0.745762712,-9,-9,-9,-9,1.138083636,1.958893479,-9,0,3,0,0
30,1984,Montana,0.778,0.047,0,0,0.5,0.797979798,-9,-9,-9,-9,1.035560082,2.042899943,-9,0,4,0,0
30,1985,Montana,0.717,0.047,0,0,-9,0.693548387,-9,-9,-9,-9,0.992357659,2.227177239,-9,0,5,0,0
30,1986,Montana,0.693,0.038,0,0,0.555555556,0.686666667,-9,0.648507146,-9,-9,0.993818934,2.239544062,-9,0,6,0,0
30,1987,Montana,0.737,0.047,0,0,0.517241379,0.705426357,-9,-9,-9,-9,0.998176429,2.245275445,-9,0,7,0,0
30,1988,Montana,0.669,0.038,0,0,-9,0.677165354,-9,0.755312496,-9,-9,0.767664464,2.19637109,-9,0,7.91,0.09,0
30,1989,Montana,0.665,0.038,0,0,0.481481481,0.664179104,-9,0.711282085,-9,-9,0.760037986,1.970466232,-9,0,8.73,0.27,0
30,1990,Montana,0.668,0.038,0,0,0.5,0.706766917,-9,0.671909276,-9,-9,0.754992414,2.137155878,-9,0,9.45,0.55,0
30,1991,Montana,0.673,0.038,0,0,0.375,0.736434109,-9,0.69440729,-9,-9,0.761305127,2.199710055,-9,0,10.09,0.91,0
30,1992,Montana,0.638,0.047,0,0,0.4,0.658536585,-9,-9,-9,-9,0.762541709,2.08163633,-9,0,10.64,1.36,0
30,1993,Montana,0.7,0.038,0,0,0.433333333,0.752,-9,0.696762972,-9,-9,0.9210861,2.074895673,-9,0,11.09,1.91,0
30,1994,Montana,0.689,0.036,0,0,0.5,0.779411765,-9,-9,0.558806409,-9,0.908623922,2.095529524,-9,0,11.45,2.55,0
30,1995,Montana,0.684,0.047,0,0,0.451612903,0.7,-9,-9,-9,-9,0.905851713,2.070483098,-9,0,11.73,3.27,0
30,1996,Montana,0.654,0.031,0,0,0.47826087,0.748344371,-9,0.579264654,0.578701357,-9,0.894564295,2.399865922,-9,0,11.91,4.09,0
30,1997,Montana,0.621,0.033,0,0,0.361111111,0.727891156,-9,-9,-9,0.591415594,0.860367162,2.128996519,-9,0,12,5,0
30,1998,Montana,0.657,0.036,0,0,0.333333333,0.702290076,-9,-9,0.617781155,-9,0.812539086,2.047912348,-9,0,12,6,0
30,1999,Montana,0.581,0.036,0,0,0.206896552,0.676691729,-9,0.549030122,-9,-9,0.820245422,1.07274726,2.268473937,0,12,7,0
30,2000,Montana,0.646,0.026,0,0,0.260869565,0.748148148,-9,0.586696785,0.570901964,0.685480695,0.819780372,2.239558697,2.323488657,0,12,7.91,0.09
30,2001,Montana,0.623,0.021,0,0,0.592592593,0.790540541,0.592589806,-9,-9,-9,0.818781159,2.210643796,2.358905325,0,12,8.73,0.27
30,2002,Montana,0.626,0.02,0,0,0.382352941,0.68,0.635249688,-9,0.446257477,-9,0.948108306,2.216833017,2.679636304,0,12,9.45,0.55
30,2003,Montana,0.632,0.032,0,0,0.424242424,0.721088435,-9,-9,-9,0.566093685,0.965125382,2.341265161,2.822310135,0,12,10.09,0.91
30,2004,Montana,0.62,0.019,0,0,0.454545455,0.633802817,0.615808639,-9,-9,0.597761594,0.938712267,2.427317465,2.822472528,0,12,10.64,1.36
30,2005,Montana,0.694,0.044,0,0,0.405405405,0.710059172,-9,-9,-9,-9,0.954559082,2.500551567,2.690803961,0,12,11.09,1.91
30,2006,Montana,0.614,0.044,0,0,0.2,0.591463415,-9,-9,-9,-9,0.955521981,2.728939768,2.537884945,0,12,11.45,2.55
30,2007,Montana,0.639,0.032,0,0,0.375,0.673076923,-9,-9,-9,0.618059057,0.951866113,2.445136456,2.653296906,0,12,11.73,3.27
30,2008,Montana,0.69,0.044,0,0,0.488372093,0.69375,-9,-9,-9,-9,0.956858352,2.57303317,2.382433924,0,12,11.91,4.09
30,2009,Montana,0.625,0.032,0,0,0.30952381,0.694915254,-9,-9,-9,0.597441652,0.953172044,2.434243877,2.430162701,0,12,12,5
30,2010,Montana,0.621,0.032,0,0,0.375,0.687150838,-9,-9,-9,0.581423376,0.948900342,2.4969548,2.435559051,0,12,12,6
30,2011,Montana,0.603,0.032,0,0,0.454545455,0.717514124,-9,-9,-9,0.523532296,0.959378879,2.512360914,2.296140585,0,12,12,7
30,2012,Montana,0.658,0.029,0,0,0.413043478,0.71657754,-9,0.66755343,-9,0.646781813,0.961170727,2.413448175,2.178558311,0,12,12,8
30,2013,Montana,0.633,0.032,0,0,0.459016393,0.653846154,-9,-9,-9,0.690808908,0.924736841,2.401683878,1.974214999,1,12,12,9
30,2014,Montana,0.64,0.044,0,0,0.333333333,0.664974619,-9,-9,-9,-9,0.902049297,2.380160779,2.038273354,1,12,12,10
30,2015,Montana,0.608,0.032,0,0,0.461538462,0.695652174,-9,-9,-9,0.625792194,0.897365215,2.529983185,1.928472643,1,12,12,11
30,2016,Montana,0.65,0.032,0,0,0.404255319,0.65,-9,-9,-9,0.734846304,0.90278916,2.492851491,1.849385639,1,12,12,12
31,1980,Nebraska,0.545,0.038,0,0,0.357142857,0.692307692,-9,0.602824279,-9,-9,0.449162456,0.128861764,-9,0,0,0,0
31,1981,Nebraska,0.507,0.047,0,0,0.333333333,0.658536585,-9,-9,-9,-9,0.459016331,0.004348826,-9,0,1,0,0
31,1982,Nebraska,0.496,0.047,0,0,0.358974359,0.616,-9,-9,-9,-9,0.461784669,0.148364747,-9,0,2,0,0
31,1983,Nebraska,0.539,0.038,0,0,0.5,0.714285714,-9,0.517932222,-9,-9,0.450326385,0.169464,-9,0,3,0,0
31,1984,Nebraska,0.503,0.047,0,0,-9,0.64084507,-9,-9,-9,-9,0.451994249,-0.002930664,-9,0,4,0,0
31,1985,Nebraska,0.517,0.038,0,0,-9,0.633986928,-9,0.586849538,-9,-9,0.434224472,0.147936976,-9,0,5,0,0
31,1986,Nebraska,0.509,0.038,0,0,0.260869565,0.612021858,-9,0.580157118,-9,-9,0.441149426,0.473024417,-9,0,6,0,0
31,1987,Nebraska,0.504,0.047,0,0,0.35483871,0.626582278,-9,-9,-9,-9,0.446670538,0.286027566,-9,0,7,0,0
31,1988,Nebraska,0.534,0.038,0,0,0.315789474,0.5703125,-9,0.679665961,-9,-9,0.458088083,0.208610507,-9,0,7.91,0.09,0
31,1989,Nebraska,0.546,0.038,0,0,0.342105263,0.625,-9,0.661590515,-9,-9,0.444702627,0.196023268,-9,0,8.73,0.27,0
31,1990,Nebraska,0.523,0.038,0,0,0.238095238,0.640449438,-9,0.611768711,-9,-9,0.474517692,0.091271786,-9,0,9.45,0.55,0
31,1991,Nebraska,0.526,0.038,0,1,0.294117647,0.700636943,-9,0.628525315,-9,-9,0.453139402,0.23765754,-9,0,10.09,0.91,0
31,1992,Nebraska,0.471,0.047,0,1,0.369565217,0.647887324,-9,-9,-9,-9,0.450695942,0.253745088,-9,0,10.64,1.36,0
31,1993,Nebraska,0.465,0.038,0,1,0.346153846,0.662068966,-9,0.489234767,-9,-9,0.443402729,0.166499129,-9,0,11.09,1.91,0
31,1994,Nebraska,0.419,0.047,0,1,0.08,0.656441718,-9,-9,-9,-9,0.443129463,0.210396105,-9,0,11.45,2.55,0
31,1995,Nebraska,0.451,0.047,0,1,0.25,0.670967742,-9,-9,-9,-9,0.455079362,0.157765924,-9,0,11.73,3.27,0
31,1996,Nebraska,0.504,0.038,0,1,0.4,0.647798742,-9,0.615475087,-9,-9,0.455687648,0.131081744,-9,0,11.91,4.09,0
31,1997,Nebraska,0.438,0.029,0,1,0.275,0.647058824,-9,0.434333527,-9,0.478710423,0.451430927,0.327763417,-9,0,12,5,0
31,1998,Nebraska,0.42,0.047,0,1,0.28125,0.622093023,-9,-9,-9,-9,0.454030268,0.252126413,-9,0,12,6,0
31,1999,Nebraska,0.455,0.036,0,1,0.565217391,0.616883117,-9,0.498012237,-9,-9,0.455591514,0.793109533,-0.89264469,0,12,7,0
31,2000,Nebraska,0.486,0.029,0,1,0.411764706,0.635220126,-9,0.557136505,-9,0.552979665,0.459436728,0.246142344,-0.813388282,0,12,7.91,0.09
31,2001,Nebraska,0.4,0.021,0,1,0.384615385,0.602484472,0.399054969,-9,-9,-9,0.458152524,0.625469376,-0.853062414,0,12,8.73,0.27
31,2002,Nebraska,0.419,0.021,0,1,0.294117647,0.568862275,0.434109427,-9,-9,-9,0.442693888,0.616038986,-0.883995999,0,12,9.45,0.55
31,2003,Nebraska,0.391,0.032,0,1,0.2,0.569536424,-9,-9,-9,0.459749692,0.445810446,0.509731373,-0.859336122,0,12,10.09,0.91
31,2004,Nebraska,0.466,0.019,0,1,0.264705882,0.590909091,0.493785852,-9,-9,0.495794523,0.440018817,0.41941392,-0.824631848,0,12,10.64,1.36
31,2005,Nebraska,0.371,0.044,0,1,0.268292683,0.609589041,-9,-9,-9,-9,0.442908989,0.368577998,-0.871674715,0,12,11.09,1.91
31,2006,Nebraska,0.351,0.044,0,1,0.272727273,0.568047337,-9,-9,-9,-9,0.442233245,0.329074387,-0.901400448,0,12,11.45,2.55
31,2007,Nebraska,0.426,0.032,0,1,0.261904762,0.561151079,-9,-9,-9,0.533507731,0.440145899,0.324338147,-0.905982419,0,12,11.73,3.27
31,2008,Nebraska,0.34,0.044,0,1,0.178571429,0.570552147,-9,-9,-9,-9,0.462876892,0.344286577,-0.976331198,0,12,11.91,4.09
31,2009,Nebraska,0.415,0.032,0,1,0.290322581,0.604316547,-9,-9,-9,0.488849361,0.460790412,0.434206855,-1.086533699,0,12,12,5
31,2010,Nebraska,0.425,0.032,0,1,0.263157895,0.619354839,-9,-9,-9,0.505415646,0.463492944,0.312591023,-1.050570258,0,12,12,6
31,2011,Nebraska,0.418,0.032,0,1,0.285714286,0.655629139,-9,-9,-9,0.471878478,0.455145476,0.442419423,-1.089473742,0,12,12,7
31,2012,Nebraska,0.416,0.026,0,1,0.093023256,0.587301587,-9,0.518971219,0.401096857,0.480378643,0.455469883,0.396867095,-1.21493856,0,12,12,8
31,2013,Nebraska,0.405,0.032,0,1,0.244444444,0.571428571,-9,-9,-9,0.563703387,0.447798979,0.365766915,-1.347022518,1,12,12,9
31,2014,Nebraska,0.365,0.035,0,1,0.183673469,0.613861386,-9,-9,0.359281148,-9,0.442354013,0.338973467,-1.330853005,1,12,12,10
31,2015,Nebraska,0.362,0.032,0,1,0.191489362,0.596590909,-9,-9,-9,0.482414566,0.425618987,0.331286334,-1.391327034,1,12,12,11
31,2016,Nebraska,0.392,0.028,0,1,0.181818182,0.534653465,-9,-9,0.361210626,0.571778657,0.419125287,0.462942361,-1.558424755,1,12,12,12
32,1980,Nevada,0.561,0.038,0,0,0.540983607,0.672131148,-9,0.581572601,-9,-9,0.343733797,1.389361049,-9,0,0,0,0
32,1981,Nevada,0.592,0.047,0,0,0.510638298,0.745341615,-9,-9,-9,-9,0.341404513,1.280577587,-9,0,1,0,0
32,1982,Nevada,0.627,0.047,0,0,0.566666667,0.788659794,-9,-9,-9,-9,0.356213869,1.311573547,-9,0,2,0,0
32,1983,Nevada,0.617,0.038,0,0,0.541666667,0.717791411,-9,0.710815248,-9,-9,0.316570154,1.303909994,-9,0,3,0,0
32,1984,Nevada,0.571,0.047,0,0,0.603448276,0.7,-9,-9,-9,-9,0.314576524,0.92607813,-9,0,4,0,0
32,1985,Nevada,0.51,0.038,0,0,0.527777778,0.718390805,-9,0.422288095,-9,-9,0.329407762,0.965270831,-9,0,5,0,0
32,1986,Nevada,0.582,0.038,0,0,0.48,0.715846995,-9,0.648266634,-9,-9,0.32948314,0.854899748,-9,0,6,0,0
32,1987,Nevada,0.557,0.047,0,0,0.476923077,0.706467662,-9,-9,-9,-9,0.332002396,0.866556424,-9,0,7,0,0
32,1988,Nevada,0.617,0.038,0,0,0.6,0.674107143,-9,0.74338031,-9,-9,0.349323834,0.806475168,-9,0,7.91,0.09,0
32,1989,Nevada,0.62,0.038,0,0,0.465116279,0.682242991,-9,0.795004217,-9,-9,0.306850667,0.927470434,-9,0,8.73,0.27,0
32,1990,Nevada,0.607,0.038,0,0,0.566037736,0.751037344,-9,0.667609585,-9,-9,0.288932632,1.105076105,-9,0,9.45,0.55,0
32,1991,Nevada,0.597,0.038,0,0,0.5,0.738955823,-9,0.673052528,-9,-9,0.269511031,1.203719412,-9,0,10.09,0.91,0
32,1992,Nevada,0.582,0.047,0,0,0.590163934,0.735074627,-9,-9,-9,-9,0.257144439,1.306420206,-9,0,10.64,1.36,0
32,1993,Nevada,0.557,0.038,0,0,0.516666667,0.72243346,-9,0.599771652,-9,-9,0.183278903,1.38999994,-9,0,11.09,1.91,0
32,1994,Nevada,0.539,0.047,0,0,0.506849315,0.705223881,-9,-9,-9,-9,0.226080058,1.208158532,-9,0,11.45,2.55,0
32,1995,Nevada,0.541,0.047,0,0,0.597222222,0.687306502,-9,-9,-9,-9,0.232570696,1.178307525,-9,0,11.73,3.27,0
32,1996,Nevada,0.519,0.047,0,0,0.49122807,0.697841727,-9,-9,-9,-9,0.224217031,1.034910055,-9,0,11.91,4.09,0
32,1997,Nevada,0.52,0.033,0,0,0.62962963,0.66969697,-9,-9,-9,0.544995377,0.21642165,0.796678382,-9,0,12,5,0
32,1998,Nevada,0.474,0.047,0,0,0.425287356,0.658064516,-9,-9,-9,-9,0.221137963,0.901564903,-9,0,12,6,0
32,1999,Nevada,0.433,0.036,0,0,0.386666667,0.699088146,-9,0.447589527,-9,-9,0.215099337,0.03016529,-0.20231393,0,12,7,0
32,2000,Nevada,0.471,0.029,0,0,0.434782609,0.637462236,-9,0.448839791,-9,0.57583036,0.214945958,0.369602069,-0.423060321,0,12,7.91,0.09
32,2001,Nevada,0.369,0.021,0,0,0.404761905,0.610561056,0.36300164,-9,-9,-9,0.205459513,0.151939571,-0.489264136,0,12,8.73,0.27
32,2002,Nevada,0.386,0.021,0,0,0.355555556,0.63963964,0.386739928,-9,-9,-9,0.19506439,0.056037662,-0.568213324,0,12,9.45,0.55
32,2003,Nevada,0.36,0.032,0,0,0.388235294,0.613180516,-9,-9,-9,0.377492819,0.183724211,0.213118946,-0.569634087,0,12,10.09,0.91
32,2004,Nevada,0.392,0.019,0,0,0.387755102,0.616959064,0.390067702,-9,-9,0.446334622,0.187759679,0.27200705,-0.529258399,0,12,10.64,1.36
32,2005,Nevada,0.36,0.044,0,0,0.297029703,0.612137203,-9,-9,-9,-9,0.176665636,0.284653181,-0.433864216,0,12,11.09,1.91
32,2006,Nevada,0.351,0.044,0,0,0.305555556,0.587301587,-9,-9,-9,-9,0.194238151,0.287614533,-0.51265153,0,12,11.45,2.55
32,2007,Nevada,0.397,0.032,0,0,0.411764706,0.617886179,-9,-9,-9,0.44650103,0.20001261,0.307176613,-0.584598649,0,12,11.73,3.27
32,2008,Nevada,0.371,0.044,0,0,0.318181818,0.612440191,-9,-9,-9,-9,0.210029532,0.338624348,-0.328613003,0,12,11.91,4.09
32,2009,Nevada,0.391,0.032,0,0,0.333333333,0.659793814,-9,-9,-9,0.417472382,0.208812022,0.273737097,-0.237103584,0,12,12,5
32,2010,Nevada,0.372,0.032,0,0,0.290322581,0.598108747,-9,-9,-9,0.417115623,0.200392091,0.132227506,-0.279811572,0,12,12,6
32,2011,Nevada,0.318,0.032,0,0,0.333333333,0.58778626,-9,-9,-9,0.308443177,0.197623029,0.201225969,-0.267210405,0,12,12,7
32,2012,Nevada,0.377,0.026,0,0,0.35971223,0.581818182,-9,0.441930215,0.392597853,0.375184462,0.198168912,0.209836786,-0.354942144,0,12,12,8
32,2013,Nevada,0.351,0.032,0,0,0.333333333,0.602409639,-9,-9,-9,0.438083684,0.194766036,0.281952927,-0.529698435,1,12,12,9
32,2014,Nevada,0.344,0.035,0,0,0.403225806,0.576837416,-9,-9,0.304467212,-9,0.187686751,0.258276667,-0.669735781,1,12,12,10
32,2015,Nevada,0.328,0.032,0,0,0.367346939,0.581508516,-9,-9,-9,0.400815285,0.202738498,0.166582876,-0.712498778,1,12,12,11
32,2016,Nevada,0.329,0.028,0,0,0.312883436,0.58110883,-9,-9,0.307189202,0.412131716,0.203245618,0.173193786,-0.695857934,1,12,12,12
33,1980,New Hampshire,0.408,0.038,0,0,-9,0.564102564,-9,0.444220062,-9,-9,0.311000121,-0.302711823,-9,0,0,0,0
33,1981,New Hampshire,0.455,0.047,0,0,0.444444444,0.59,-9,-9,-9,-9,0.325407394,-0.368343841,-9,0,1,0,0
33,1982,New Hampshire,0.461,0.047,0,0,-9,0.633333333,-9,-9,-9,-9,0.315997819,-0.469554974,-9,0,2,0,0
33,1983,New Hampshire,0.437,0.047,0,0,-9,0.622222222,-9,-9,-9,-9,0.32939182,-0.537910826,-9,0,3,0,0
33,1984,New Hampshire,0.495,0.036,0,0,-9,0.571428571,-9,-9,0.541258559,-9,0.347245925,-0.285603126,-9,0,4,0,0
33,1985,New Hampshire,0.422,0.036,0,0,0.37037037,0.564814815,-9,-9,0.364519841,-9,0.323001796,0.056269885,-9,0,5,0,0
33,1986,New Hampshire,0.445,0.038,0,0,-9,0.626086957,-9,0.421833784,-9,-9,0.333204053,0.13491686,-9,0,6,0,0
33,1987,New Hampshire,0.423,0.036,0,0,-9,0.607476636,-9,-9,0.369001781,-9,0.321024463,0.372591407,-9,0,7,0,0
33,1988,New Hampshire,0.47,0.031,0,0,-9,0.715517241,-9,0.517082074,0.358351055,-9,0.339112595,0.402467069,-9,0,7.91,0.09,0
33,1989,New Hampshire,0.467,0.031,0,0,0.307692308,0.61,-9,0.491992922,0.42407381,-9,0.34244192,0.5066446,-9,0,8.73,0.27,0
33,1990,New Hampshire,0.464,0.031,0,0,0.259259259,0.655737705,-9,0.459522654,0.415141361,-9,0.338154619,0.680342495,-9,0,9.45,0.55,0
33,1991,New Hampshire,0.47,0.031,0,0,0.269230769,0.586538462,-9,0.519884266,0.429290388,-9,0.330264088,0.808229385,-9,0,10.09,0.91,0
33,1992,New Hampshire,0.483,0.047,0,0,0.272727273,0.643478261,-9,-9,-9,-9,0.325774992,0.758236829,-9,0,10.64,1.36,0
33,1993,New Hampshire,0.476,0.038,0,0,0.432432432,0.61682243,-9,0.50040427,-9,-9,0.32575433,0.250956716,-9,0,11.09,1.91,0
33,1994,New Hampshire,0.442,0.047,0,0,0.285714286,0.596330275,-9,-9,-9,-9,0.32758059,0.245385934,-9,0,11.45,2.55,0
33,1995,New Hampshire,0.452,0.047,0,0,0.35,0.641025641,-9,-9,-9,-9,0.329018931,-0.36563993,-9,0,11.73,3.27,0
33,1996,New Hampshire,0.441,0.038,0,0,0.53125,0.628571429,-9,0.403745478,-9,-9,0.344813942,-0.283214171,-9,0,11.91,4.09,0
33,1997,New Hampshire,0.387,0.033,0,0,0.323529412,0.578431373,-9,-9,-9,0.396828918,0.336938,-0.386185813,-9,0,12,5,0
33,1998,New Hampshire,0.423,0.047,0,0,0.314285714,0.613445378,-9,-9,-9,-9,0.341875226,-0.291686004,-9,0,12,6,0
33,1999,New Hampshire,0.374,0.036,0,0,0.185185185,0.536363636,-9,0.392408032,-9,-9,0.436156717,-0.192143787,-0.272096868,0,12,7,0
33,2000,New Hampshire,0.391,0.029,0,0,0.185185185,0.596153846,-9,0.417968628,-9,0.410506947,0.414655465,-0.170041161,-0.062665049,0,12,7.91,0.09
33,2001,New Hampshire,0.31,0.021,0,0,0.228571429,0.537878788,0.289490032,-9,-9,-9,0.403731331,-0.155701097,-0.027659549,0,12,8.73,0.27
33,2002,New Hampshire,0.317,0.021,0,0,0.217391304,0.559633028,0.298246023,-9,-9,-9,0.391188789,-0.133412473,-0.045674085,0,12,9.45,0.55
33,2003,New Hampshire,0.33,0.032,0,0,0.161290323,0.551181102,-9,-9,-9,0.331792814,0.383965319,-0.098925399,-0.068370198,0,12,10.09,0.91
33,2004,New Hampshire,0.315,0.019,0,0,0.137931034,0.509615385,0.299884142,-9,-9,0.381411899,0.387987039,-0.296849319,-0.127731225,0,12,10.64,1.36
33,2005,New Hampshire,0.364,0.044,0,0,0.24137931,0.541353383,-9,-9,-9,-9,0.381197637,0.012856908,-0.144094525,0,12,11.09,1.91
33,2006,New Hampshire,0.364,0.044,0,0,0.15,0.567567568,-9,-9,-9,-9,0.377970828,0.117563033,-0.092473104,0,12,11.45,2.55
33,2007,New Hampshire,0.364,0.032,0,0,0.171428571,0.528455285,-9,-9,-9,0.411415087,0.374786676,0.082389096,-0.066569706,0,12,11.73,3.27
33,2008,New Hampshire,0.368,0.044,0,0,0.325,0.517985612,-9,-9,-9,-9,0.376480182,0.173970161,-0.056412711,0,12,11.91,4.09
33,2009,New Hampshire,0.383,0.032,0,0,0.375,0.52238806,-9,-9,-9,0.412660161,0.376452148,0.202681422,0.133186538,0,12,12,5
33,2010,New Hampshire,0.394,0.032,0,0,0.325,0.570512821,-9,-9,-9,0.418732249,0.378266673,0.221504949,0.149229996,0,12,12,6
33,2011,New Hampshire,0.385,0.032,0,0,0.205128205,0.421383648,-9,-9,-9,0.476109654,0.375193077,0.35800325,0.175929462,0,12,12,7
33,2012,New Hampshire,0.394,0.029,0,0,0.325581395,0.528301887,-9,0.406531097,-9,0.425178023,0.375931874,0.517304313,0.524440897,0,12,12,8
33,2013,New Hampshire,0.406,0.032,0,0,0.136363636,0.531914894,-9,-9,-9,0.5286917,0.367563199,0.638482897,0.630696877,1,12,12,9
33,2014,New Hampshire,0.381,0.044,0,0,0.125,0.539267016,-9,-9,-9,-9,0.362885972,0.687983266,0.519881376,1,12,12,10
33,2015,New Hampshire,0.372,0.032,0,0,0.258064516,0.548192771,-9,-9,-9,0.443132147,0.370048412,0.423565637,0.547442092,1,12,12,11
33,2016,New Hampshire,0.463,0.032,0,0,0.245901639,0.590163934,-9,-9,-9,0.580019093,0.375266086,0.714007503,0.996926886,1,12,12,12
34,1980,New Jersey,0.201,0.031,0,1,0.103092784,0.411111111,-9,0.165233774,0.231239296,-9,0.179688139,-1.30184536,-9,0,0,0,0
34,1981,New Jersey,0.225,0.047,0,1,0.1796875,0.405472637,-9,-9,-9,-9,0.177349288,-1.349237282,-9,0,1,0,0
34,1982,New Jersey,0.32,0.036,0,1,0.163398693,0.430588235,-9,-9,0.412075347,-9,0.178112572,-1.478632498,-9,0,2,0,0
34,1983,New Jersey,0.2,0.038,0,1,0.13740458,0.397228637,-9,0.19542416,-9,-9,0.178050977,-1.223223141,-9,0,3,0,0
34,1984,New Jersey,0.187,0.036,0,1,0.123376623,0.427966102,-9,-9,0.144990567,-9,0.187194131,-1.351756584,-9,0,4,0,0
34,1985,New Jersey,0.173,0.031,0,1,0.177419355,0.407563025,-9,0.149615948,0.14768872,-9,0.195556541,-1.35600775,-9,0,5,0,0
34,1986,New Jersey,0.181,0.038,0,1,0.189189189,0.414893617,-9,0.10631454,-9,-9,0.195141226,-1.33484582,-9,0,6,0,0
34,1987,New Jersey,0.228,0.036,0,1,0.168067227,0.402805611,-9,-9,0.227453188,-9,0.19286708,-1.276669811,-9,0,7,0,0
34,1988,New Jersey,0.168,0.031,0,1,0.102803738,0.410550459,-9,0.134868474,0.154949603,-9,0.194129877,-1.294973858,-9,0,7.91,0.09,0
34,1989,New Jersey,0.214,0.031,0,1,0.196969697,0.457665904,-9,0.156592447,0.214375183,-9,0.194811894,-1.181517397,-9,0,8.73,0.27,0
34,1990,New Jersey,0.193,0.031,0,1,0.213592233,0.396551724,-9,0.166593265,0.18740641,-9,0.195034771,-1.228101198,-9,0,9.45,0.55,0
34,1991,New Jersey,0.21,0.031,0,1,0.207920792,0.383495146,-9,0.194298241,0.225500665,-9,0.198514583,-1.305908421,-9,0,10.09,0.91,0
34,1992,New Jersey,0.213,0.047,0,1,0.20212766,0.374701671,-9,-9,-9,-9,0.197372186,-1.398975494,-9,0,10.64,1.36,0
34,1993,New Jersey,0.176,0.031,0,1,0.152542373,0.429545455,-9,0.171541037,0.146546918,-9,0.198232194,-1.470659105,-9,0,11.09,1.91,0
34,1994,New Jersey,0.167,0.036,0,1,0.094827586,0.380952381,-9,-9,0.150907307,-9,0.196651229,-1.486082399,-9,0,11.45,2.55,0
